src_image,page,page_width,page_height,cc_image,x,y,w,h,aspect,m00,n20,n11,n02,n30,n21,n12,n03,i1,i2,i3,i4,i5,i6,i7,i8,z00,z01,z02,z10,z11,z12,z20,z21,z22
"image_0184.png",1,3400,4944,"c00026_x0026_y0225.tif",26,225,13,739,8.795670e-03,4.371000e+03,1.204177e-03,-4.893437e-02,9.904222e+00,1.000012e-05,-1.051885e-03,1.107607e-01,-1.114633e+00,9.905426e+00,9.807934e+01,1.345787e+00,1.257024e+00,1.608744e+00,1.222949e+01,-1.045048e-02,-1.163556e+00,8.434959e-02,9.278455e-01,3.512195e-01,6.595528e-01,8.302846e-01,0.000000e+00,6.275304e-01,8.674089e-01,0.000000e+00
"image_0184.png",1,3400,4944,"c00027_x1418_y0307.tif",1418,307,37,63,2.936508e-01,1.000000e+03,9.077200e-02,6.122400e-02,3.243724e-01,1.430795e-02,1.280408e-02,-2.917528e-02,-7.424033e-02,4.151444e-01,6.956265e-02,2.306072e-02,3.995451e-03,6.977414e-05,1.053756e-03,-8.707363e-07,-4.182833e-06,6.349206e-01,1.904762e-01,0.000000e+00,5.714286e-01,3.730159e-01,4.065934e-01,6.785714e-01,3.333333e-01,6.886447e-01
"image_0184.png",1,3400,4944,"c00028_x1567_y0307.tif",1567,307,53,81,3.271605e-01,1.512000e+03,1.620552e-01,-4.472125e-02,3.268020e-01,2.355374e-03,-2.118169e-02,1.085351e-02,3.893961e-02,4.888572e-01,3.514144e-02,1.141546e-02,4.898184e-04,2.519313e-06,-1.875195e-05,1.156073e-06,4.494322e-05,3.529412e-01,2.897603e-01,5.302144e-01,5.882353e-01,1.525054e-02,5.380117e-01,1.764706e-01,5.882353e-01,7.992203e-02
"image_0184.png",1,3400,4944,"c00029_x0699_y0309.tif",699,309,20,73,1.369863e-01,6.240000e+02,3.413518e-02,4.013963e-03,6.522347e-01,2.259352e-03,1.940548e-04,9.155682e-02,-2.159904e-02,6.863699e-01,3.821115e-01,7.469981e-02,9.259647e-03,1.379741e-04,-5.189232e-03,-1.358362e-04,-1.207737e-03,2.222222e-01,6.458333e-01,3.697917e-01,9.305556e-01,5.972222e-01,0.000000e+00,2.066667e-01,6.600000e-01,3.900000e-01
"image_0184.png",1,3400,4944,"c00030_x0810_y0309.tif",810,309,23,74,1.554054e-01,6.670000e+02,3.697363e-02,2.000542e-02,6.387984e-01,-3.060359e-03,-5.188185e-03,-9.244596e-02,2.134874e-02,6.757720e-01,3.637939e-01,7.659074e-02,9.382620e-03,1.421293e-04,-5.455852e-03,-9.073922e-05,-7.516236e-04,3.333333e-01,6.428571e-01,2.592593e-01,0.000000e+00,2.202381e-01,8.935185e-01,1.813187e-01,5.714286e-01,3.418803e-01
"image_0184.png",1,3400,4944,"c00031_x1198_y0309.tif",1198,309,37,61,3.032787e-01,1.031000e+03,1.010346e-01,-4.745745e-02,2.900479e-01,-1.714936e-02,1.153541e-02,2.779273e-02,-6.004765e-02,3.910825e-01,4.473490e-02,1.906514e-02,2.466719e-03,1.246442e-05,5.214350e-04,2.821237e-06,8.718118e-06,0.000000e+00,1.291667e-01,6.961538e-01,4.875000e-01,2.750000e-01,6.923077e-01,7.103175e-01,2.658730e-01,7.692308e-01
"image_0184.png",1,3400,4944,"c00032_x1687_y0310.tif",1687,310,20,73,1.369863e-01,6.030000e+02,3.590532e-02,1.052116e-02,6.625680e-01,2.307260e-03,1.425135e-03,9.809816e-02,8.253282e-03,6.984733e-01,3.931488e-01,8.527236e-02,1.017492e-02,6.980707e-04,-6.217945e-03,8.128910e-05,7.140499e-04,1.944444e-01,6.319444e-01,3.593750e-01,9.305556e-01,5.833333e-01,0.000000e+00,1.533333e-01,6.266667e-01,4.000000e-01
"image_0184.png",1,3400,4944,"c00033_x1818_y0310.tif",1818,310,38,62,3.064516e-01,9.940000e+02,9.273576e-02,6.836562e-02,3.242807e-01,1.328782e-02,1.138252e-02,-3.156546e-02,-8.002377e-02,4.170164e-01,7.230848e-02,2.469568e-02,5.045694e-03,1.021411e-04,1.356686e-03,1.304492e-06,-8.777731e-06,6.375000e-01,2.041667e-01,0.000000e+00,5.000000e-01,3.875000e-01,3.642857e-01,6.325758e-01,3.560606e-01,7.012987e-01
"image_0184.png",1,3400,4944,"c00034_x1989_y0310.tif",1989,310,21,63,1.666667e-01,6.410000e+02,1.983359e-02,1.480172e-02,5.987087e-01,9.102410e-05,3.160407e-03,-4.686704e-03,-3.401376e-03,6.185423e-01,3.359727e-01,3.662160e-04,2.117834e-05,1.119297e-08,-1.212682e-05,-1.024237e-09,9.528121e-07,4.285714e-01,9.659864e-01,9.523810e-02,2.721088e-01,1.000000e+00,0.000000e+00,3.945578e-01,9.863946e-01,2.176871e-01
"image_0184.png",1,3400,4944,"c00035_x2226_y0310.tif",2226,310,37,63,2.936508e-01,9.730000e+02,9.560307e-02,6.430035e-02,3.185155e-01,1.474721e-02,1.232223e-02,-3.157480e-02,-7.763855e-02,4.141186e-01,6.622811e-02,2.511840e-02,4.549389e-03,9.097131e-05,1.170566e-03,-2.939922e-07,-1.110508e-05,6.785714e-01,9.920635e-02,0.000000e+00,5.873016e-01,3.253968e-01,3.882784e-01,7.103175e-01,2.976190e-01,6.849817e-01
"image_0184.png",1,3400,4944,"c00036_x0465_y0311.tif",465,311,52,63,4.126984e-01,1.256000e+03,1.420992e-01,-7.115384e-02,2.897607e-01,4.588668e-02,-3.265829e-02,-1.411017e-02,4.362133e-02,4.318599e-01,4.205541e-02,2.783175e-02,1.129935e-03,-9.009318e-06,-2.305042e-04,-5.734378e-06,-1.185507e-05,7.198880e-01,2.521008e-01,4.867725e-01,6.414566e-01,4.257703e-01,1.084656e-01,6.974790e-01,1.428571e-01,7.936508e-03
"image_0184.png",1,3400,4944,"c00037_x1755_y0311.tif",1755,311,21,74,1.418919e-01,6.160000e+02,3.673057e-02,1.970956e-02,6.885455e-01,-3.359371e-03,-5.493086e-03,-1.008846e-01,-8.683421e-03,7.252761e-01,4.264166e-01,8.963797e-02,1.106778e-02,7.882101e-04,-6.835643e-03,1.458104e-04,1.173481e-03,3.273810e-01,5.952381e-01,2.321429e-01,0.000000e+00,2.857143e-01,9.583333e-01,1.978022e-01,5.989011e-01,3.736264e-01
"image_0184.png",1,3400,4944,"c00038_x2631_y0311.tif",2631,311,38,63,3.015873e-01,1.015000e+03,9.229340e-02,6.725224e-02,3.213124e-01,1.410885e-02,1.317411e-02,-2.785070e-02,-6.997706e-02,4.136058e-01,7.054114e-02,2.152777e-02,3.415414e-03,5.482297e-05,9.056819e-04,-4.753276e-07,-2.552753e-05,6.904762e-01,1.904762e-01,0.000000e+00,5.674603e-01,3.611111e-01,3.945578e-01,6.587302e-01,3.174603e-01,6.700680e-01
"image_0184.png",1,3400,4944,"c00039_x0880_y0312.tif",880,312,13,12,5.384615e-01,1.250000e+02,8.254157e-02,-7.680000e-06,7.687680e-02,-1.732621e-04,-3.675682e-04,1.153751e-04,3.231272e-04,1.594184e-01,3.208983e-05,2.302760e-06,5.325909e-09,-1.673094e-14,7.715167e-12,-3.989092e-16,-1.458350e-11,5.625000e-01,1.000000e+00,6.500000e-01,9.375000e-01,1.000000e+00,9.500000e-01,5.625000e-01,1.000000e+00,6.000000e-01
"image_0184.png",1,3400,4944,"c00040_x0979_y0312.tif",979,312,12,13,4.615385e-01,1.240000e+02,7.822570e-02,-1.134466e-03,8.090688e-02,-3.168904e-04,-7.336183e-05,3.804652e-04,2.020354e-04,1.591326e-01,1.233677e-05,2.304784e-06,2.059865e-08,9.423773e-14,-3.566239e-12,3.929488e-16,3.613111e-11,6.250000e-01,1.000000e+00,6.875000e-01,1.000000e+00,1.000000e+00,1.000000e+00,5.500000e-01,8.500000e-01,5.500000e-01
"image_0184.png",1,3400,4944,"c00041_x1173_y0312.tif",1173,312,12,13,4.615385e-01,1.280000e+02,7.391691e-02,1.831055e-03,8.532715e-02,-1.102897e-04,2.781692e-05,1.140494e-04,0.000000e+00,1.592441e-01,1.436045e-04,2.116640e-07,7.879159e-10,6.465419e-17,9.433720e-12,-9.928560e-18,-1.976559e-13,6.250000e-01,1.000000e+00,5.000000e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.500000e-01,1.000000e+00,6.500000e-01
"image_0184.png",1,3400,4944,"c00042_x2434_y0312.tif",2434,312,37,62,2.983871e-01,1.034000e+03,1.021410e-01,5.335652e-02,2.907435e-01,1.734805e-02,8.291465e-03,-3.655839e-02,-6.943795e-02,3.928845e-01,4.695859e-02,2.502972e-02,4.107930e-03,9.652382e-05,8.862632e-04,-7.876649e-07,4.173711e-05,7.125000e-01,1.041667e-01,0.000000e+00,6.375000e-01,3.375000e-01,4.307692e-01,7.651515e-01,3.598485e-01,6.818182e-01
"image_0184.png",1,3400,4944,"c00043_x2175_y0315.tif",2175,315,12,13,4.615385e-01,1.220000e+02,7.481243e-02,-4.455219e-03,8.508036e-02,-9.764908e-04,4.379012e-04,9.917688e-04,-5.553781e-04,1.598928e-01,1.848263e-04,1.911017e-05,1.403422e-08,3.735565e-14,1.712940e-10,4.906243e-15,4.201667e-11,3.750000e-01,9.375000e-01,5.625000e-01,1.000000e+00,1.000000e+00,1.000000e+00,6.500000e-01,9.500000e-01,6.000000e-01
"image_0184.png",1,3400,4944,"c00044_x2332_y0315.tif",2332,315,12,13,4.615385e-01,1.210000e+02,7.733067e-02,3.551670e-03,8.223482e-02,-6.367775e-04,-1.292440e-03,5.285529e-04,1.341190e-03,1.595655e-01,7.450812e-05,3.217207e-05,1.408913e-08,-2.528071e-12,-1.207389e-10,6.137743e-15,7.284346e-12,5.625000e-01,8.750000e-01,5.000000e-01,1.000000e+00,1.000000e+00,1.000000e+00,5.000000e-01,1.000000e+00,6.000000e-01
"image_0184.png",1,3400,4944,"c00045_x0725_y0316.tif",725,316,38,59,3.220339e-01,1.039000e+03,1.004888e-01,-7.435846e-03,3.582503e-01,-3.990024e-03,2.546121e-03,-8.371514e-03,-4.351707e-03,4.587391e-01,6.666214e-02,5.900070e-04,1.560678e-04,7.705944e-08,-3.921144e-05,-3.837999e-09,4.641178e-06,5.307018e-01,3.859649e-01,6.390977e-01,2.017544e-01,2.105263e-01,4.436090e-01,5.158730e-01,6.468254e-01,5.272109e-01
"image_0184.png",1,3400,4944,"c00046_x2807_y0317.tif",2807,317,13,12,5.384615e-01,1.210000e+02,7.997918e-02,-2.926797e-03,7.916860e-02,-3.215109e-04,-6.578157e-04,4.643466e-04,5.838297e-04,1.591478e-01,3.492162e-05,9.479349e-06,2.587594e-08,8.127404e-13,1.358201e-10,-8.523643e-15,-3.512541e-11,5.625000e-01,1.000000e+00,6.500000e-01,1.000000e+00,1.000000e+00,8.500000e-01,5.000000e-01,1.000000e+00,5.000000e-01
"image_0184.png",1,3400,4944,"c00047_x0765_y0318.tif",765,318,40,59,3.389831e-01,1.012000e+03,7.795057e-02,1.651432e-03,2.383959e-01,-1.228969e-02,1.076817e-02,1.718312e-02,-2.799289e-02,3.163464e-01,2.575360e-02,7.711202e-03,3.206368e-04,3.355645e-07,4.320393e-05,-8.309233e-09,-1.397405e-05,0.000000e+00,5.546559e-01,4.172932e-01,3.886640e-01,4.170040e-01,4.210526e-01,2.710623e-01,6.227106e-01,7.108844e-01
"image_0184.png",1,3400,4944,"c00048_x1390_y0323.tif",1390,323,26,48,2.708333e-01,6.180000e+02,4.435792e-02,2.228656e-02,3.129587e-01,5.770425e-03,4.103666e-03,5.765877e-03,3.552398e-03,3.573166e-01,7.413312e-02,2.095896e-04,1.917016e-04,3.978475e-08,-1.212932e-05,2.574230e-08,2.538324e-05,5.468750e-01,8.828125e-01,2.687500e-01,3.984375e-01,8.046875e-01,2.500000e-02,4.218750e-01,8.671875e-01,4.312500e-01
"image_0184.png",1,3400,4944,"c00049_x0907_y0324.tif",907,324,25,48,2.604167e-01,6.090000e+02,4.395786e-02,2.496442e-02,3.103887e-01,5.759349e-03,3.741009e-03,5.256159e-03,1.516068e-04,3.543466e-01,7.347828e-02,2.227590e-04,1.364939e-04,1.132960e-08,-2.401021e-05,2.284726e-08,1.407527e-05,6.640625e-01,8.046875e-01,2.569444e-01,4.843750e-01,6.953125e-01,6.944444e-03,4.843750e-01,8.359375e-01,4.375000e-01
"image_0184.png",1,3400,4944,"c00050_x1325_y0324.tif",1325,324,25,47,2.659574e-01,6.090000e+02,4.397191e-02,2.534794e-02,3.037913e-01,5.970688e-03,4.546631e-03,5.733920e-03,-2.389072e-03,3.477632e-01,7.007618e-02,3.830646e-04,1.416529e-04,4.556505e-10,-3.182474e-05,3.292877e-08,9.915932e-06,6.500000e-01,8.250000e-01,2.444444e-01,5.083333e-01,7.583333e-01,2.222222e-02,4.852941e-01,8.382353e-01,4.183007e-01
"image_0184.png",1,3400,4944,"c00051_x1505_y0324.tif",1505,324,25,47,2.659574e-01,6.010000e+02,4.530657e-02,2.612487e-02,3.160961e-01,6.718783e-03,5.857416e-03,7.290897e-03,-3.337965e-03,3.614026e-01,7.605699e-02,6.668780e-04,2.026188e-04,-1.030970e-09,-4.774080e-05,7.415646e-08,1.451970e-05,6.333333e-01,7.833333e-01,2.000000e-01,5.833333e-01,6.833333e-01,3.703704e-02,5.588235e-01,7.867647e-01,4.183007e-01
"image_0184.png",1,3400,4944,"c00052_x2200_y0327.tif",2200,327,24,47,2.553191e-01,5.750000e+02,4.120526e-02,2.505017e-02,3.336306e-01,5.554615e-03,4.324638e-03,6.405211e-03,1.302350e-03,3.748359e-01,8.802265e-02,3.228488e-04,1.747004e-04,3.185095e-08,-2.582543e-05,3.725916e-08,2.246953e-05,6.750000e-01,7.500000e-01,2.083333e-01,5.333333e-01,6.500000e-01,4.166667e-02,5.441176e-01,7.867647e-01,3.750000e-01
"image_0184.png",1,3400,4944,"c00053_x2871_y0329.tif",2871,329,58,47,5.948276e-01,1.351000e+03,2.091944e-01,2.258319e-02,1.081790e-01,1.086547e-02,-5.000335e-03,-1.159747e-02,-3.811116e-03,3.173733e-01,1.224411e-02,2.209854e-03,7.817750e-05,1.629048e-08,-7.206234e-06,-3.249298e-08,-2.392844e-06,6.526316e-01,2.105263e-01,3.033333e-01,5.052632e-01,5.192982e-01,5.733333e-01,5.882353e-01,5.201238e-01,5.647059e-01
