src_image,page,page_width,page_height,cc_image,x,y,w,h,aspect,m00,n20,n11,n02,n30,n21,n12,n03,i1,i2,i3,i4,i5,i6,i7,i8,z00,z01,z02,z10,z11,z12,z20,z21,z22
"image_0180.png",1,3400,4944,"c00265_x1670_y1458.tif",1670,1458,25,48,2.604167e-01,6.060000e+02,4.405872e-02,2.592624e-02,3.128977e-01,5.633399e-03,3.481826e-03,7.398162e-03,6.305445e-03,3.569564e-01,7.496309e-02,2.914094e-04,2.656122e-04,1.016955e-07,-6.675504e-06,6.070955e-08,3.620799e-05,5.546875e-01,8.515625e-01,2.847222e-01,4.140625e-01,8.281250e-01,6.944444e-03,3.750000e-01,8.593750e-01,4.652778e-01
"image_0180.png",1,3400,4944,"c00266_x2834_y1459.tif",2834,1459,25,48,2.604167e-01,6.040000e+02,4.281194e-02,1.725161e-02,3.164034e-01,5.704875e-03,3.622879e-03,7.262565e-03,4.414759e-03,3.592153e-01,7.604276e-02,3.003097e-04,2.327581e-04,7.306295e-08,-2.113826e-05,5.471257e-08,3.030220e-05,5.703125e-01,9.062500e-01,2.847222e-01,4.531250e-01,7.421875e-01,0.000000e+00,4.453125e-01,8.203125e-01,4.097222e-01
"image_0180.png",1,3400,4944,"c00267_x0648_y1466.tif",648,1466,34,38,4.473684e-01,7.600000e+02,1.176294e-01,-2.866918e-03,1.483223e-01,4.366385e-03,6.513701e-04,6.076620e-03,8.357311e-03,2.659517e-01,9.749366e-04,2.331969e-04,1.902127e-04,6.050751e-08,-1.935187e-06,3.971291e-08,2.807539e-06,5.606061e-01,5.454545e-01,6.388889e-01,9.242424e-01,4.318182e-01,5.347222e-01,5.714286e-01,5.389610e-01,5.654762e-01
"image_0180.png",1,3400,4944,"c00268_x0775_y1466.tif",775,1466,36,38,4.736842e-01,7.430000e+02,1.545111e-01,-5.218006e-03,1.490853e-01,-4.807913e-04,2.875531e-04,-5.798873e-04,2.977392e-04,3.035964e-01,1.383490e-04,1.903890e-06,1.467606e-06,-1.806340e-13,1.720299e-08,-2.292730e-12,-7.146064e-10,4.930556e-01,5.416667e-01,5.347222e-01,8.125000e-01,0.000000e+00,8.611111e-01,6.190476e-01,4.642857e-01,5.595238e-01
"image_0180.png",1,3400,4944,"c00269_x0924_y1466.tif",924,1466,21,37,2.837838e-01,4.470000e+02,3.806725e-02,1.031740e-02,2.985654e-01,-1.091275e-03,4.966007e-03,-4.930035e-03,-1.451937e-02,3.366326e-01,6.828508e-02,1.053041e-03,1.275230e-04,8.569785e-08,1.670415e-05,4.436696e-08,1.441727e-05,4.166667e-01,9.761905e-01,3.452381e-01,9.523810e-02,1.000000e+00,2.857143e-01,4.395604e-01,1.000000e+00,5.934066e-01
"image_0180.png",1,3400,4944,"c00270_x1093_y1466.tif",1093,1466,21,37,2.837838e-01,4.330000e+02,3.731128e-02,1.310244e-02,3.086593e-01,-6.170801e-04,5.297136e-03,-5.221315e-03,-1.464299e-02,3.459706e-01,7.431646e-02,1.158757e-03,1.214318e-04,9.674281e-08,1.731120e-05,4.273423e-08,1.410823e-05,4.285714e-01,9.880952e-01,2.500000e-01,1.428571e-01,1.000000e+00,2.261905e-01,4.505495e-01,1.000000e+00,5.054945e-01
"image_0180.png",1,3400,4944,"c00271_x1120_y1466.tif",1120,1466,36,37,4.864865e-01,8.180000e+02,1.189935e-01,-3.439974e-03,1.348367e-01,-1.184929e-03,2.797304e-03,-9.487508e-04,-1.689467e-03,2.538302e-01,2.983379e-04,1.043942e-04,5.779891e-06,1.967083e-10,-2.015767e-08,-4.160668e-11,-4.888836e-08,5.833333e-01,4.652778e-01,6.180556e-01,5.902778e-01,8.472222e-01,6.388889e-01,7.115385e-01,4.743590e-01,6.025641e-01
"image_0180.png",1,3400,4944,"c00272_x1198_y1466.tif",1198,1466,39,38,5.128205e-01,8.340000e+02,1.231524e-01,5.207728e-03,1.403026e-01,-3.442969e-03,8.839170e-03,2.492600e-03,-8.538230e-03,2.634550e-01,4.026121e-04,1.348168e-03,9.937660e-07,-1.101016e-09,-1.989462e-08,-1.243171e-11,-6.730515e-10,5.256410e-01,5.512821e-01,4.358974e-01,5.705128e-01,5.128205e-01,5.384615e-01,7.032967e-01,4.725275e-01,7.197802e-01
"image_0180.png",1,3400,4944,"c00273_x1270_y1466.tif",1270,1466,38,57,3.333333e-01,9.720000e+02,1.075385e-01,-4.041984e-02,2.626467e-01,1.668852e-02,-7.122310e-03,-3.253674e-02,4.467030e-02,3.701852e-01,3.059362e-02,1.742512e-02,1.661017e-03,1.972553e-06,2.759319e-04,-1.346808e-06,-4.546620e-05,6.359649e-01,4.736842e-01,5.789474e-01,5.043860e-01,4.429825e-01,5.827068e-01,5.964912e-01,2.543860e-01,0.000000e+00
"image_0180.png",1,3400,4944,"c00274_x1358_y1466.tif",1358,1466,35,37,4.729730e-01,7.960000e+02,1.214369e-01,-1.467742e-03,1.386150e-01,-1.304827e-03,3.618405e-03,-1.610735e-03,7.031113e-05,2.600519e-01,3.037051e-04,1.287566e-04,2.210713e-05,4.589967e-10,1.508541e-07,8.614825e-10,-1.772508e-07,6.287879e-01,4.621212e-01,5.641026e-01,6.136364e-01,8.030303e-01,6.666667e-01,7.622378e-01,4.195804e-01,6.153846e-01
"image_0180.png",1,3400,4944,"c00275_x1523_y1466.tif",1523,1466,34,38,4.473684e-01,7.390000e+02,1.199947e-01,-2.601004e-03,1.511649e-01,5.945065e-03,4.059891e-04,5.529449e-03,8.570814e-03,2.711596e-01,9.986420e-04,1.673438e-04,2.122474e-04,3.601022e-08,-2.663879e-06,3.932747e-08,3.077806e-06,5.227273e-01,5.303030e-01,5.972222e-01,9.015152e-01,4.166667e-01,5.555556e-01,5.519481e-01,5.519481e-01,5.357143e-01
"image_0180.png",1,3400,4944,"c00276_x0509_y1467.tif",509,1467,65,38,7.076923e-01,1.352000e+03,2.192549e-01,-1.936826e-02,9.704223e-02,7.131186e-04,-1.734319e-02,2.850777e-03,3.508975e-03,3.162971e-01,1.643646e-02,3.145983e-03,2.040869e-04,-1.147360e-07,-1.801777e-05,1.277541e-07,9.486339e-06,5.476190e-01,5.793651e-01,8.623188e-01,4.642857e-01,4.722222e-01,3.985507e-01,5.170068e-01,6.632653e-01,4.254658e-01
"image_0180.png",1,3400,4944,"c00277_x0687_y1467.tif",687,1467,80,37,7.687500e-01,1.642000e+03,3.441141e-01,1.267997e-02,8.026323e-02,4.631933e-03,7.096570e-03,-2.105216e-03,2.932327e-03,4.243774e-01,7.026043e-02,4.568431e-04,1.069631e-04,-1.487103e-08,-2.356805e-05,-4.759660e-09,-7.880413e-06,8.205128e-01,6.602564e-01,5.892857e-01,3.685897e-01,3.717949e-01,5.267857e-01,4.940828e-01,5.355030e-01,6.208791e-01
"image_0180.png",1,3400,4944,"c00278_x0813_y1467.tif",813,1467,30,37,4.054054e-01,5.750000e+02,8.132871e-02,-4.588064e-02,2.317564e-01,1.424989e-02,-1.491335e-02,-4.773720e-03,3.909687e-02,3.130851e-01,3.104862e-02,7.844937e-03,6.746403e-04,-2.929968e-07,3.241111e-05,1.540508e-06,5.718604e-05,6.750000e-01,7.416667e-01,8.416667e-01,5.000000e-01,4.916667e-01,5.833333e-02,6.769231e-01,6.846154e-01,7.692308e-03
"image_0180.png",1,3400,4944,"c00279_x0845_y1467.tif",845,1467,34,38,4.473684e-01,7.650000e+02,1.150239e-01,-2.281752e-03,1.476991e-01,4.769386e-03,9.990003e-04,5.818658e-03,8.177754e-03,2.627230e-01,1.088500e-03,1.877897e-04,1.963195e-04,5.189862e-08,-1.798255e-06,3.705948e-08,3.111210e-06,5.454545e-01,5.757576e-01,6.666667e-01,9.242424e-01,4.621212e-01,5.208333e-01,5.389610e-01,5.454545e-01,5.714286e-01
"image_0180.png",1,3400,4944,"c00280_x1317_y1467.tif",1317,1467,36,38,4.736842e-01,7.020000e+02,1.591548e-01,7.380840e-04,1.597213e-01,-2.441823e-04,2.763348e-04,-4.035232e-04,1.208895e-03,3.188761e-01,2.500008e-06,1.078221e-06,2.625430e-06,1.489907e-12,-1.828113e-09,-1.653873e-13,-1.863482e-09,5.347222e-01,5.138889e-01,4.722222e-01,7.777778e-01,0.000000e+00,7.986111e-01,5.654762e-01,4.345238e-01,5.238095e-01
"image_0180.png",1,3400,4944,"c00281_x1457_y1467.tif",1457,1467,21,37,2.837838e-01,4.480000e+02,3.776020e-02,1.247132e-02,3.027598e-01,-1.011567e-03,4.581395e-03,-8.482591e-03,-1.839856e-02,3.405200e-01,7.084694e-02,1.630284e-03,2.810530e-04,4.467080e-07,3.324938e-05,1.741184e-07,3.350647e-05,4.642857e-01,1.000000e+00,2.738095e-01,9.523810e-02,1.000000e+00,2.857143e-01,4.835165e-01,1.000000e+00,5.604396e-01
"image_0180.png",1,3400,4944,"c00282_x1601_y1467.tif",1601,1467,20,37,2.702703e-01,4.310000e+02,3.795077e-02,1.694688e-02,3.057911e-01,-1.131380e-04,5.186265e-03,-5.299718e-03,-1.058770e-02,3.437419e-01,7.288723e-02,9.328377e-04,5.847455e-05,5.390672e-08,1.948848e-06,1.324781e-08,7.832997e-06,5.416667e-01,9.444444e-01,3.229167e-01,1.666667e-01,1.000000e+00,3.437500e-01,4.871795e-01,1.000000e+00,5.769231e-01
"image_0180.png",1,3400,4944,"c00283_x1696_y1467.tif",1696,1467,34,37,4.594595e-01,7.110000e+02,1.228278e-01,3.558151e-04,1.539448e-01,6.290962e-03,2.197287e-04,5.845516e-03,7.562544e-03,2.767726e-01,9.687760e-04,1.741195e-04,2.078579e-04,3.301963e-08,-2.564364e-06,3.625343e-08,2.969844e-06,5.454545e-01,4.924242e-01,6.041667e-01,8.939394e-01,4.015152e-01,4.861111e-01,4.965035e-01,5.944056e-01,5.769231e-01
"image_0180.png",1,3400,4944,"c00284_x1782_y1467.tif",1782,1467,34,37,4.594595e-01,7.160000e+02,1.221568e-01,-1.900193e-03,1.523029e-01,6.179338e-03,1.654681e-03,5.993914e-03,9.766418e-03,2.744597e-01,9.232299e-04,1.623595e-04,2.786296e-04,6.854061e-08,-1.591739e-06,5.655649e-08,4.157547e-06,5.833333e-01,5.303030e-01,6.041667e-01,8.939394e-01,4.166667e-01,4.652778e-01,5.734266e-01,5.104895e-01,5.576923e-01
"image_0180.png",1,3400,4944,"c00285_x1007_y1468.tif",1007,1468,38,51,3.725490e-01,8.250000e+02,1.451912e-01,-3.377288e-02,1.820847e-01,8.382985e-03,7.863728e-03,-9.879114e-03,-6.389720e-03,3.272759e-01,5.923563e-03,2.344400e-03,4.411102e-06,4.524017e-08,2.954943e-07,-6.260491e-11,-8.358044e-08,5.931373e-01,1.323529e-01,5.756303e-01,7.598039e-01,3.725490e-01,5.672269e-01,5.196078e-01,1.470588e-01,1.596639e-01
"image_0180.png",1,3400,4944,"c00286_x1400_y1468.tif",1400,1468,21,37,2.837838e-01,4.260000e+02,3.891451e-02,1.398877e-02,3.190524e-01,-3.348321e-04,6.873003e-03,-5.753824e-03,-2.383449e-02,3.579669e-01,7.925997e-02,2.262625e-03,3.247638e-04,3.999211e-07,7.598689e-05,1.729014e-07,2.542472e-05,4.404762e-01,9.761905e-01,1.904762e-01,1.428571e-01,1.000000e+00,1.428571e-01,5.054945e-01,1.000000e+00,5.054945e-01
"image_0180.png",1,3400,4944,"c00287_x1481_y1468.tif",1481,1468,41,37,5.487805e-01,6.350000e+02,1.304114e-01,1.614337e-02,1.733036e-01,5.704579e-03,-3.611621e-02,1.351519e-03,2.183901e-02,3.037150e-01,2.882180e-03,1.695154e-02,2.536270e-04,-1.194542e-07,1.023329e-07,5.147284e-07,-6.807909e-06,7.307692e-01,3.653846e-01,6.111111e-01,2.179487e-01,5.961538e-01,3.555556e-01,0.000000e+00,8.165680e-01,1.282051e-01
"image_0180.png",1,3400,4944,"c00288_x1624_y1468.tif",1624,1468,37,37,5.000000e-01,8.050000e+02,1.235600e-01,1.426252e-02,1.622361e-01,1.465497e-03,5.163579e-03,-2.932323e-03,7.690968e-04,2.857961e-01,2.309514e-03,3.220449e-04,3.734822e-05,-2.331343e-09,7.815911e-07,3.983576e-09,-8.078727e-07,7.847222e-01,5.902778e-01,6.025641e-01,5.972222e-01,1.527778e-01,6.923077e-01,6.858974e-01,3.846154e-01,7.692308e-01
"image_0180.png",1,3400,4944,"c00289_x1820_y1468.tif",1820,1468,28,37,3.783784e-01,5.420000e+02,8.175072e-02,-4.906219e-02,2.422019e-01,1.446647e-02,-1.473706e-02,-4.104525e-03,4.073573e-02,3.239526e-01,3.537297e-02,7.933151e-03,7.833009e-04,-3.058484e-07,3.835750e-05,1.936732e-06,7.111988e-05,7.314815e-01,7.222222e-01,8.583333e-01,5.648148e-01,4.444444e-01,4.166667e-02,7.350427e-01,6.666667e-01,3.076923e-02
"image_0180.png",1,3400,4944,"c00290_x2065_y1468.tif",2065,1468,52,37,6.442308e-01,1.041000e+03,2.137396e-01,5.948378e-03,1.089073e-01,-2.263389e-03,1.058732e-02,1.773418e-04,3.598822e-03,3.226469e-01,1.113133e-02,8.009762e-04,2.055981e-04,-7.541160e-08,-2.134506e-05,2.775086e-08,1.931090e-06,6.911765e-01,6.617647e-01,5.694444e-01,5.000000e-01,4.656863e-01,4.583333e-01,4.298643e-01,4.117647e-01,6.837607e-01
"image_0180.png",1,3400,4944,"c00291_x1739_y1469.tif",1739,1469,39,55,3.545455e-01,1.125000e+03,1.001213e-01,-1.542882e-02,2.291667e-01,3.429951e-03,4.444408e-03,8.875555e-03,4.781532e-03,3.292880e-01,1.760490e-02,6.112190e-04,2.365434e-04,1.456231e-07,-1.556321e-05,6.806747e-08,1.362746e-05,5.769231e-01,4.572650e-01,6.111111e-01,7.051282e-01,7.094017e-01,2.948718e-01,6.275304e-01,2.469636e-01,5.020243e-01
"image_0180.png",1,3400,4944,"c00292_x2186_y1469.tif",2186,1469,53,36,6.603774e-01,1.067000e+03,2.085285e-01,4.595692e-03,1.038730e-01,-8.021734e-04,1.147476e-02,7.371248e-04,1.103785e-03,3.124015e-01,1.103725e-02,1.119337e-03,1.582240e-04,-6.631028e-08,-1.657316e-05,-4.968214e-09,-6.414792e-07,6.764706e-01,6.911765e-01,5.482456e-01,5.245098e-01,4.803922e-01,4.517544e-01,4.803922e-01,4.705882e-01,7.061404e-01
"image_0180.png",1,3400,4944,"c00293_x1906_y1470.tif",1906,1470,41,53,3.867925e-01,8.480000e+02,1.510998e-01,-5.810130e-02,2.020552e-01,1.460789e-02,9.616510e-03,-1.719975e-02,-3.047786e-03,3.531549e-01,1.609950e-02,5.400823e-03,4.986583e-05,2.050767e-07,5.813062e-06,2.014667e-08,1.249133e-06,4.298643e-01,2.171946e-01,5.333333e-01,6.968326e-01,3.981900e-01,5.803922e-01,5.829960e-01,7.287449e-02,5.964912e-02
"image_0180.png",1,3400,4944,"c00294_x1989_y1472.tif",1989,1472,43,9,8.953488e-01,2.960000e+02,4.990051e-01,1.451396e-02,1.464853e-02,1.245069e-03,-1.843754e-03,-1.557085e-04,-4.674775e-05,5.136537e-01,2.354439e-01,3.301151e-05,4.760703e-06,1.840168e-12,-1.275863e-06,5.692470e-11,9.628531e-07,7.142857e-01,5.476190e-01,4.444444e-01,1.000000e+00,1.000000e+00,1.000000e+00,5.952381e-01,7.142857e-01,8.666667e-01
"image_0180.png",1,3400,4944,"c00295_x2910_y1472.tif",2910,1472,34,38,4.473684e-01,7.380000e+02,1.217224e-01,-3.598860e-03,1.476104e-01,5.016876e-03,5.325869e-04,5.351985e-03,7.780698e-03,2.693328e-01,7.219957e-04,1.600900e-04,1.766240e-04,3.389058e-08,-2.235043e-06,2.965683e-08,2.093322e-06,5.757576e-01,5.303030e-01,5.902778e-01,9.393939e-01,4.393939e-01,5.347222e-01,5.714286e-01,4.805195e-01,5.119048e-01
"image_0180.png",1,3400,4944,"c00296_x2275_y1473.tif",2275,1473,44,9,8.977273e-01,3.160000e+02,4.895283e-01,1.517229e-02,1.510948e-02,6.062768e-03,-1.161832e-03,-3.870870e-04,-3.777937e-05,5.046378e-01,2.259940e-01,6.407335e-05,3.365243e-05,1.692329e-09,1.418670e-05,2.791387e-10,3.697050e-06,8.333333e-01,6.190476e-01,5.000000e-01,9.523810e-01,1.000000e+00,1.000000e+00,6.428571e-01,7.142857e-01,9.166667e-01
"image_0180.png",1,3400,4944,"c00297_x1989_y1485.tif",1989,1485,43,8,9.069767e-01,2.730000e+02,5.429865e-01,1.254427e-02,1.386121e-02,1.795620e-02,-4.853923e-03,-9.221158e-04,-8.423852e-05,5.568477e-01,2.806030e-01,6.390227e-04,3.145454e-04,1.618403e-07,1.364073e-04,3.306634e-08,4.784240e-05,6.785714e-01,2.857143e-01,2.666667e-01,9.642857e-01,1.000000e+00,9.333333e-01,8.214286e-01,9.464286e-01,9.333333e-01
"image_0180.png",1,3400,4944,"c00298_x2277_y1486.tif",2277,1486,42,8,9.047619e-01,2.530000e+02,5.909556e-01,1.419119e-02,1.297545e-02,2.964405e-02,-8.554617e-04,-9.418887e-04,-6.657836e-05,6.039310e-01,3.348666e-01,1.060532e-03,8.246643e-04,7.706057e-07,4.741546e-04,1.503998e-08,2.697482e-05,7.142857e-01,3.928571e-01,2.142857e-01,1.000000e+00,1.000000e+00,9.642857e-01,7.678571e-01,7.678571e-01,8.392857e-01
"image_0180.png",1,3400,4944,"c00299_x1856_y1491.tif",1856,1491,17,27,3.148148e-01,3.210000e+02,5.527431e-02,-1.079043e-02,1.569317e-01,9.188787e-04,-2.323448e-03,-1.143818e-02,2.181052e-02,2.122060e-01,1.079996e-02,2.069732e-03,4.904017e-04,1.054080e-07,3.620275e-05,-2.786032e-07,-1.793519e-05,8.222222e-01,1.000000e+00,7.936508e-01,4.222222e-01,8.666667e-01,8.888889e-01,5.777778e-01,8.222222e-01,1.904762e-01
"image_0180.png",1,3400,4944,"c00300_x2668_y1492.tif",2668,1492,20,21,4.761905e-01,2.980000e+02,7.006048e-02,6.256974e-03,9.194236e-02,-8.262573e-04,-8.022496e-04,5.632637e-04,1.003474e-03,1.620028e-01,6.354153e-04,1.796012e-05,1.096570e-07,-4.941631e-12,-1.951943e-09,3.763957e-14,-9.785930e-10,3.809524e-01,9.285714e-01,5.178571e-01,7.619048e-01,1.000000e+00,8.928571e-01,2.857143e-01,9.761905e-01,6.607143e-01
"image_0180.png",1,3400,4944,"c00301_x2708_y1492.tif",2708,1492,19,21,4.523810e-01,3.000000e+02,6.762707e-02,3.330185e-03,9.534352e-02,-8.972701e-04,-1.064337e-03,9.487486e-04,1.434621e-03,1.629706e-01,8.125618e-04,3.542888e-05,1.397606e-07,3.504865e-12,3.980682e-09,-8.168000e-14,8.054459e-11,5.000000e-01,9.761905e-01,6.530612e-01,8.095238e-01,1.000000e+00,8.979592e-01,3.571429e-01,9.761905e-01,6.122449e-01
"image_0180.png",1,3400,4944,"c00302_x2752_y1493.tif",2752,1493,19,20,4.750000e-01,2.990000e+02,7.097659e-02,4.439694e-03,9.079171e-02,-4.644083e-04,-1.311738e-03,2.007793e-04,1.541068e-03,1.617683e-01,4.714825e-04,3.112761e-05,1.220923e-07,-2.735994e-12,-1.408696e-09,-8.930361e-14,-1.122914e-09,6.666667e-01,1.000000e+00,5.952381e-01,9.444444e-01,1.000000e+00,8.809524e-01,5.000000e-01,1.000000e+00,6.250000e-01
"image_0180.png",1,3400,4944,"c00303_x2398_y1498.tif",2398,1498,16,26,3.076923e-01,2.720000e+02,5.906524e-02,-9.696055e-03,1.670953e-01,3.138241e-04,-3.309604e-03,-1.244069e-02,3.051383e-02,2.261605e-01,1.204655e-02,3.052068e-03,8.871307e-04,7.089576e-07,7.685777e-05,-7.107431e-07,-2.988949e-05,8.250000e-01,1.000000e+00,7.500000e-01,5.000000e-01,7.750000e-01,8.750000e-01,4.400000e-01,7.200000e-01,2.000000e-01
"image_0180.png",1,3400,4944,"c00304_x2606_y1498.tif",2606,1498,17,26,3.269231e-01,2.890000e+02,5.856804e-02,-1.038506e-02,1.632264e-01,-4.045838e-04,-2.864650e-03,-1.131840e-02,2.548118e-02,2.217944e-01,1.138477e-02,2.286759e-03,6.489357e-04,2.590913e-07,5.016416e-05,-4.827967e-07,-2.386358e-05,7.000000e-01,9.500000e-01,7.500000e-01,4.500000e-01,7.750000e-01,8.928571e-01,4.200000e-01,8.000000e-01,3.000000e-01
"image_0180.png",1,3400,4944,"c00305_x2503_y1499.tif",2503,1499,16,26,3.076923e-01,2.760000e+02,5.590258e-02,-1.110129e-02,1.721646e-01,-2.047902e-05,-3.300999e-03,-1.223367e-02,2.863604e-02,2.280672e-01,1.400982e-02,2.830720e-03,7.920287e-04,4.821445e-07,7.095208e-05,-6.606275e-07,-3.063614e-05,8.750000e-01,1.000000e+00,8.125000e-01,4.250000e-01,8.250000e-01,7.916667e-01,5.000000e-01,7.400000e-01,2.000000e-01
"image_0180.png",1,3400,4944,"c00306_x0740_y1542.tif",740,1542,21,74,1.418919e-01,6.260000e+02,3.384824e-02,-1.378558e-04,6.617846e-01,2.403139e-03,-6.085888e-04,9.375834e-02,-4.288584e-03,6.956328e-01,3.943041e-01,7.777559e-02,9.271012e-03,3.956813e-04,-5.791227e-03,-3.567988e-05,-2.969788e-04,2.202381e-01,6.071429e-01,3.273810e-01,8.630952e-01,4.404762e-01,0.000000e+00,2.472527e-01,6.428571e-01,2.802198e-01
"image_0180.png",1,3400,4944,"c00307_x0855_y1542.tif",855,1542,22,74,1.486486e-01,6.450000e+02,3.623613e-02,1.915435e-02,6.652980e-01,-2.959052e-03,-5.778896e-03,-9.589722e-02,2.164667e-03,7.015341e-01,3.971864e-01,8.145296e-02,9.785624e-03,4.688881e-04,-6.111954e-03,4.892136e-05,4.116938e-04,3.392857e-01,6.071429e-01,2.187500e-01,0.000000e+00,2.738095e-01,9.166667e-01,1.868132e-01,6.208791e-01,3.605769e-01
"image_0180.png",1,3400,4944,"c00308_x0320_y1544.tif",320,1544,29,63,2.301587e-01,8.260000e+02,3.771004e-02,-4.959381e-02,4.154493e-01,2.301796e-03,-5.557115e-03,1.391085e-02,4.138376e-02,4.531593e-01,1.525251e-01,4.925179e-03,1.546398e-03,6.725278e-06,2.703327e-04,2.677658e-06,2.700281e-04,8.994709e-02,8.201058e-01,5.021645e-01,4.126984e-01,9.259259e-01,1.471861e-01,3.333333e-01,8.730159e-01,9.956710e-02
"image_0180.png",1,3400,4944,"c00309_x0520_y1544.tif",520,1544,21,62,1.693548e-01,6.430000e+02,2.019641e-02,1.651114e-02,5.982912e-01,-4.327230e-04,2.582270e-03,-9.782918e-03,-5.871637e-03,6.184876e-01,3.352841e-01,1.021599e-03,1.151793e-04,1.728063e-07,-5.185534e-05,1.874666e-08,2.097016e-05,3.714286e-01,9.928571e-01,1.714286e-01,1.142857e-01,1.000000e+00,1.571429e-01,2.987013e-01,1.000000e+00,3.246753e-01
"image_0180.png",1,3400,4944,"c00310_x1462_y1544.tif",1462,1544,39,65,3.000000e-01,1.075000e+03,9.509502e-02,-4.103365e-02,2.928967e-01,-1.664015e-02,1.111626e-02,2.693101e-02,-6.199966e-02,3.879918e-01,4.586056e-02,1.858455e-02,2.695022e-03,1.461322e-05,5.771313e-04,3.743506e-06,-1.680154e-06,0.000000e+00,2.234432e-01,6.007326e-01,4.578755e-01,3.260073e-01,6.080586e-01,5.618729e-01,3.545151e-01,6.555184e-01
"image_0180.png",1,3400,4944,"c00311_x0918_y1545.tif",918,1545,38,63,3.015873e-01,1.017000e+03,1.032711e-01,5.594408e-02,3.002057e-01,1.766302e-02,8.806748e-03,-3.708774e-02,-7.087809e-02,4.034769e-01,5.130220e-02,2.608894e-02,4.230171e-03,1.030647e-04,9.542636e-04,-6.418211e-07,4.301231e-05,6.388889e-01,1.825397e-01,0.000000e+00,5.515873e-01,3.611111e-01,4.591837e-01,6.547619e-01,4.047619e-01,6.054422e-01
"image_0180.png",1,3400,4944,"c00312_x1812_y1545.tif",1812,1545,38,62,3.064516e-01,1.038000e+03,9.860043e-02,-4.754999e-02,2.950929e-01,-1.686207e-02,1.148189e-02,2.797998e-02,-6.333050e-02,3.936934e-01,4.765331e-02,1.972122e-02,2.811887e-03,1.581146e-05,6.135791e-04,3.479413e-06,8.682387e-06,0.000000e+00,1.416667e-01,6.428571e-01,4.458333e-01,2.833333e-01,6.607143e-01,6.704545e-01,2.689394e-01,7.012987e-01
"image_0180.png",1,3400,4944,"c00313_x1888_y1545.tif",1888,1545,28,62,2.258065e-01,7.760000e+02,3.888170e-02,-5.354009e-02,4.551909e-01,2.411412e-03,-5.030073e-03,1.502106e-02,3.068920e-02,4.940726e-01,1.847795e-01,3.914927e-03,9.622815e-04,4.137155e-06,5.178718e-05,1.610956e-06,2.051958e-04,9.444444e-02,7.833333e-01,5.050000e-01,3.777778e-01,8.555556e-01,1.450000e-01,4.191919e-01,8.181818e-01,9.545455e-02
"image_0180.png",1,3400,4944,"c00314_x2132_y1545.tif",2132,1545,38,62,3.064516e-01,9.990000e+02,9.426135e-02,6.482133e-02,3.085364e-01,1.310755e-02,1.256315e-02,-2.979816e-02,-7.052764e-02,4.027978e-01,6.272104e-02,2.221760e-02,3.638459e-03,6.701642e-05,9.110960e-04,2.705596e-06,7.568938e-06,6.250000e-01,1.916667e-01,0.000000e+00,5.125000e-01,4.166667e-01,3.821429e-01,6.439394e-01,3.106061e-01,7.175325e-01
"image_0180.png",1,3400,4944,"c00315_x2245_y1545.tif",2245,1545,38,63,3.015873e-01,1.013000e+03,9.167723e-02,6.101728e-02,3.109564e-01,1.240522e-02,1.127577e-02,-3.066030e-02,-7.161889e-02,4.026336e-01,6.297579e-02,2.201536e-02,3.974540e-03,7.597594e-05,9.942441e-04,3.747129e-06,3.970319e-05,6.309524e-01,1.865079e-01,0.000000e+00,5.158730e-01,4.166667e-01,4.251701e-01,6.587302e-01,3.293651e-01,6.734694e-01
"image_0180.png",1,3400,4944,"c00316_x2477_y1547.tif",2477,1547,38,63,3.015873e-01,1.029000e+03,1.028624e-01,5.816603e-02,2.937438e-01,1.699558e-02,7.053603e-03,-3.678144e-02,-6.654266e-02,3.966062e-01,4.996885e-02,2.390735e-02,3.930429e-03,9.204477e-05,8.746486e-04,-1.679569e-07,4.159981e-05,6.666667e-01,1.428571e-01,0.000000e+00,5.833333e-01,3.650794e-01,4.557823e-01,6.547619e-01,4.087302e-01,6.258503e-01
"image_0180.png",1,3400,4944,"c00317_x2724_y1547.tif",2724,1547,22,62,1.774194e-01,6.510000e+02,2.075540e-02,1.270505e-02,5.893191e-01,-3.524766e-04,3.086141e-03,-8.807022e-03,1.278799e-02,6.100745e-01,3.239104e-01,6.920292e-04,3.358845e-04,-8.663232e-09,8.818161e-05,-2.160366e-08,-8.480427e-05,3.285714e-01,9.928571e-01,2.500000e-01,5.000000e-02,1.000000e+00,2.125000e-01,2.272727e-01,1.000000e+00,3.181818e-01
"image_0180.png",1,3400,4944,"c00318_x0683_y1548.tif",683,1548,36,60,3.000000e-01,1.023000e+03,9.831104e-02,-5.151508e-05,3.608365e-01,-5.182470e-03,4.306989e-04,-8.252297e-03,8.665079e-03,4.591475e-01,6.891961e-02,4.375188e-04,2.632261e-04,-7.809608e-08,-2.563925e-05,-8.838382e-08,-3.208555e-05,5.416667e-01,3.791667e-01,6.666667e-01,2.041667e-01,2.708333e-01,4.875000e-01,5.458333e-01,5.750000e-01,5.916667e-01
