src_image,page,page_width,page_height,cc_image,x,y,w,h,aspect,m00,n20,n11,n02,n30,n21,n12,n03,i1,i2,i3,i4,i5,i6,i7,i8
"image_0168.png",1,3400,4944,"c00410_x1187_y3958.tif",1187,3958,44,15,8.295455e-01,4.240000e+02,3.501636e-01,1.975729e-04,2.066870e-02,-8.027963e-03,4.946667e-03,9.226281e-04,8.661643e-05,3.708323e-01,1.085671e-01,3.342126e-04,7.581972e-05,1.300394e-08,8.259142e-06,9.528151e-09,1.178875e-05
"image_0168.png",1,3400,4944,"c00411_x1081_y3961.tif",1081,3961,45,11,8.777778e-01,3.690000e+02,4.489646e-01,-4.015472e-03,1.639240e-02,2.402975e-02,1.246515e-03,-1.618085e-03,3.814867e-06,4.653570e-01,1.871832e-01,8.482415e-04,5.038461e-04,3.271174e-07,2.161472e-04,-1.270224e-08,-1.413215e-05
"image_0168.png",1,3400,4944,"c00412_x0026_y4002.tif",26,4002,3,14,1.071429e-01,2.300000e+01,2.630065e-02,8.794280e-02,5.536287e-01,-1.698868e-03,-4.202462e-03,7.562942e-03,1.525628e-01,5.799293e-01,3.090106e-01,2.787595e-02,2.204518e-02,5.478356e-04,1.189481e-02,-1.534176e-05,-1.473893e-03
"image_0168.png",1,3400,4944,"c00413_x0920_y4043.tif",920,4043,56,87,3.218391e-01,1.504000e+03,1.589446e-01,-9.382713e-02,2.935988e-01,1.554659e-02,-1.262661e-03,-3.731361e-02,6.194999e-02,4.525434e-01,5.334586e-02,2.057452e-02,4.156755e-03,1.276043e-05,9.279011e-04,2.365213e-06,1.232295e-04
"image_0168.png",1,3400,4944,"c00414_x0775_y4054.tif",775,4054,26,38,3.421053e-01,5.940000e+02,7.138903e-02,-3.595112e-03,2.257988e-01,-6.469364e-04,5.129577e-03,-1.416340e-03,6.919330e-05,2.971878e-01,2.389407e-02,2.476632e-04,3.128432e-05,-1.126554e-09,3.670178e-06,2.695264e-09,-1.574415e-06
"image_0168.png",1,3400,4944,"c00415_x0696_y4059.tif",696,4059,22,73,1.506849e-01,6.280000e+02,3.900121e-02,3.326694e-02,6.717815e-01,3.936839e-03,9.785811e-03,9.958106e-02,5.389739e-03,7.107827e-01,4.048377e-01,8.748523e-02,1.094625e-02,6.933953e-04,-6.426077e-03,1.676674e-04,1.342886e-03
"image_0168.png",1,3400,4944,"c00416_x0886_y4065.tif",886,4065,35,58,3.017241e-01,8.060000e+02,4.983903e-02,4.576954e-02,4.712578e-01,-7.007420e-04,8.137428e-03,-1.830637e-02,-3.261725e-02,5.210968e-01,1.859732e-01,6.191998e-03,9.605320e-04,6.968423e-06,1.854788e-04,2.200255e-06,1.851895e-04
"image_0168.png",1,3400,4944,"c00417_x0651_y4067.tif",651,4067,39,58,3.362069e-01,1.078000e+03,1.037572e-01,1.342270e-02,3.297868e-01,-5.353524e-03,1.573130e-03,-8.650342e-03,3.080398e-03,4.335439e-01,5.181006e-02,4.269434e-04,2.177636e-04,-2.539797e-08,-4.293042e-05,-5.732587e-08,-1.238813e-05
"image_0168.png",1,3400,4944,"c00418_x0732_y4087.tif",732,4087,34,38,4.473684e-01,6.770000e+02,9.792363e-02,-2.766165e-02,1.998445e-01,-8.539292e-04,2.266092e-03,3.649593e-03,-1.011136e-02,2.977681e-01,1.344853e-02,4.252397e-04,6.936395e-05,8.929849e-09,7.903241e-06,-4.831370e-09,-7.490733e-07
"image_0168.png",1,3400,4944,"c00419_x0823_y4097.tif",823,4097,46,10,8.913043e-01,3.860000e+02,4.462447e-01,-9.587488e-05,1.631926e-02,2.435505e-03,-4.594311e-04,-4.539678e-04,-1.068760e-05,4.625640e-01,1.848359e-01,1.629065e-05,4.147499e-06,3.210316e-11,1.593436e-06,1.179069e-11,4.001450e-07
"image_0168.png",1,3400,4944,"c00420_x2622_y4113.tif",2622,4113,21,73,1.438356e-01,6.130000e+02,3.702667e-02,2.688096e-02,6.465205e-01,-2.788184e-03,-7.563107e-03,-9.550414e-02,1.155375e-02,6.835471e-01,3.743730e-01,8.167202e-02,9.677306e-03,3.162399e-04,-5.921021e-03,-4.412644e-07,2.020541e-05
"image_0168.png",1,3400,4944,"c00421_x2552_y4114.tif",2552,4114,20,71,1.408451e-01,6.060000e+02,3.423522e-02,2.574818e-03,6.458996e-01,2.303321e-03,-2.109006e-04,8.982886e-02,2.787435e-02,6.801348e-01,3.741599e-01,7.219955e-02,9.253605e-03,7.946722e-04,-4.697679e-03,1.662969e-04,1.578831e-03
"image_0168.png",1,3400,4944,"c00422_x2186_y4117.tif",2186,4117,21,73,1.438356e-01,6.310000e+02,3.528568e-02,1.831180e-02,6.591657e-01,2.678149e-03,4.656310e-03,9.254072e-02,1.432383e-02,6.944514e-01,3.905676e-01,7.559433e-02,9.426878e-03,6.593804e-04,-5.299364e-03,1.397922e-04,1.286948e-03
"image_0168.png",1,3400,4944,"c00423_x2301_y4117.tif",2301,4117,23,73,1.575342e-01,6.240000e+02,3.861573e-02,2.836020e-02,6.457149e-01,-3.643615e-03,-8.085812e-03,-9.807411e-02,1.351943e-02,6.843307e-01,3.717867e-01,8.586309e-02,1.037602e-02,3.217763e-04,-6.326124e-03,-9.544592e-06,-4.294954e-05
"image_0168.png",1,3400,4944,"c00424_x2581_y4121.tif",2581,4121,38,59,3.220339e-01,1.023000e+03,1.018020e-01,2.228799e-04,3.505144e-01,-5.636772e-03,3.296403e-03,-1.089814e-02,7.029537e-03,4.523163e-01,6.185806e-02,7.402943e-04,3.800284e-04,-8.116093e-08,-4.163206e-05,-1.971752e-07,-4.242762e-05
"image_0168.png",1,3400,4944,"c00425_x2464_y4122.tif",2464,4122,30,59,2.542373e-01,8.070000e+02,3.554884e-02,3.402856e-02,3.983375e-01,2.449114e-04,2.119963e-03,-1.486068e-02,-1.269329e-02,4.338863e-01,1.362474e-01,2.372480e-03,3.254161e-04,1.245738e-06,-1.590637e-05,2.846709e-07,5.952939e-05
"image_0168.png",1,3400,4944,"c00426_x2497_y4122.tif",2497,4122,39,58,3.362069e-01,1.072000e+03,1.307522e-01,3.306298e-03,2.491660e-01,2.729147e-04,-9.683532e-06,-1.275041e-03,-1.628569e-03,3.799182e-01,1.406557e-02,1.935237e-05,3.688127e-06,9.888531e-11,2.206017e-07,1.350445e-11,1.888509e-07
"image_0168.png",1,3400,4944,"c00427_x2384_y4123.tif",2384,4123,38,58,3.275862e-01,1.007000e+03,1.044944e-01,5.139346e-03,3.537276e-01,-5.108855e-03,4.302057e-04,-7.875576e-03,8.082288e-03,4.582221e-01,6.222285e-02,3.890384e-04,2.410580e-04,-6.555917e-08,-2.623172e-05,-7.260905e-08,-2.705366e-05
"image_0168.png",1,3400,4944,"c00428_x0378_y4124.tif",378,4124,24,73,1.643836e-01,7.360000e+02,3.344933e-02,-1.499103e-02,5.417225e-01,1.858411e-03,-5.043663e-03,7.106704e-02,3.434310e-03,5.751719e-01,2.592406e-01,4.501041e-02,5.320711e-03,1.751473e-04,-2.694704e-03,-1.261519e-05,-1.393377e-04
"image_0168.png",1,3400,4944,"c00429_x2214_y4126.tif",2214,4126,38,58,3.275862e-01,9.590000e+02,6.860920e-02,1.284473e-02,2.499763e-01,-8.519186e-03,9.615883e-03,1.386233e-02,-2.576978e-02,3.185855e-01,3.355396e-02,5.493693e-03,2.894977e-04,2.609020e-07,3.771493e-05,-7.823507e-08,-1.863937e-05
"image_0168.png",1,3400,4944,"c00430_x2257_y4126.tif",2257,4126,37,57,3.245614e-01,9.030000e+02,7.240364e-02,1.201363e-02,2.630968e-01,-9.821890e-03,1.074774e-02,1.282407e-02,-3.154364e-02,3.355004e-01,3.694118e-02,6.401082e-03,4.414826e-04,6.889192e-07,7.775006e-05,1.604546e-07,-1.699278e-05
"image_0168.png",1,3400,4944,"c00431_x0491_y4130.tif",491,4130,22,74,1.486486e-01,7.210000e+02,3.547208e-02,-2.394085e-03,5.664097e-01,-2.267028e-03,1.374503e-03,-8.099283e-02,-1.150677e-02,6.018818e-01,2.819177e-01,5.818632e-02,7.034868e-03,3.722287e-04,-3.634140e-03,4.185097e-05,4.315542e-04
"image_0168.png",1,3400,4944,"c00432_x0400_y4135.tif",400,4135,41,59,3.474576e-01,1.176000e+03,7.073618e-02,2.530395e-03,1.959942e-01,-9.755783e-03,7.530865e-03,1.373570e-02,-1.942064e-02,2.667304e-01,1.571519e-02,4.362328e-03,1.572064e-04,6.333189e-08,1.524430e-05,-1.139929e-08,-6.244886e-06
"image_0168.png",1,3400,4944,"c00433_x0448_y4136.tif",448,4136,39,59,3.305085e-01,8.600000e+02,9.286833e-02,-1.984858e-02,3.913870e-01,-1.164819e-03,-3.160145e-02,-1.445649e-02,1.358209e-01,4.842553e-01,9.068923e-02,5.496923e-02,1.110571e-02,2.724435e-04,3.298828e-03,-7.195848e-05,-2.752559e-04
"image_0168.png",1,3400,4944,"c00434_x0577_y4152.tif",577,4152,422,10,9.881517e-01,3.183000e+03,4.523342e+00,-2.655734e-02,1.696266e-03,1.766049e-01,-6.528668e-03,-4.280480e-05,1.084117e-06,4.525039e+00,2.044811e+01,3.161832e-02,3.121678e-02,9.847233e-04,1.408883e-01,4.735732e-07,4.384534e-03
"image_0168.png",1,3400,4944,"c00435_x2427_y4163.tif",2427,4163,19,21,4.523810e-01,3.040000e+02,6.867218e-02,7.213236e-03,9.498113e-02,-7.598259e-04,-1.301895e-03,4.928099e-04,1.614890e-03,1.636533e-01,9.002842e-04,3.548654e-05,1.692631e-07,-8.122699e-12,-1.709763e-09,-2.469155e-13,-2.391122e-09
"image_0168.png",1,3400,4944,"c00436_x2331_y4169.tif",2331,4169,17,26,3.269231e-01,2.850000e+02,5.908085e-02,-7.302652e-03,1.625186e-01,-2.510464e-04,-2.906528e-03,-1.148177e-02,2.714595e-02,2.215995e-01,1.091269e-02,2.455584e-03,7.252087e-04,3.918584e-07,5.484311e-05,-5.391071e-07,-2.613196e-05
"image_0168.png",1,3400,4944,"c00437_x0974_y4179.tif",974,4179,36,53,3.396226e-01,9.320000e+02,1.112685e-01,3.210890e-02,2.219937e-01,-5.775617e-04,-4.129438e-03,-1.414930e-03,-7.651011e-03,3.332623e-01,1.638399e-02,3.589060e-05,1.427490e-04,-5.307557e-09,1.794144e-05,-9.373285e-09,-1.729577e-06
"image_0168.png",1,3400,4944,"c00438_x0804_y4180.tif",804,4180,54,72,3.750000e-01,1.230000e+03,1.609439e-01,-1.746174e-01,3.431861e-01,-3.661546e-03,1.960478e-03,5.065994e-03,-1.648459e-02,5.041300e-01,1.551772e-01,8.559210e-04,2.129224e-04,7.691247e-08,5.233214e-05,3.634502e-08,3.277366e-05
"image_0168.png",1,3400,4944,"c00439_x0766_y4186.tif",766,4186,22,73,1.506849e-01,6.330000e+02,3.772708e-02,3.058449e-02,6.725785e-01,3.879779e-03,8.377173e-03,9.372598e-02,-1.049274e-02,7.103056e-01,4.067780e-01,7.816336e-02,9.531360e-03,3.025119e-04,-6.070577e-03,1.631557e-05,1.601468e-04
"image_0168.png",1,3400,4944,"c00440_x0947_y4191.tif",947,4191,23,73,1.575342e-01,6.870000e+02,3.795892e-02,2.224757e-02,6.043528e-01,-2.865662e-03,-6.598372e-03,-8.850412e-02,1.923504e-02,6.423118e-01,3.227819e-01,7.050664e-02,8.508122e-03,1.328222e-04,-4.740808e-03,-5.453127e-05,-4.717841e-04
"image_0168.png",1,3400,4944,"c00441_x0912_y4195.tif",912,4195,33,59,2.796610e-01,7.850000e+02,4.444517e-02,3.158717e-02,4.665104e-01,-1.286273e-03,9.743010e-03,-1.153362e-02,-3.078965e-02,5.109555e-01,1.821300e-01,4.712105e-03,6.073108e-04,2.161622e-06,1.516830e-04,9.311506e-07,1.050793e-04
"image_0168.png",1,3400,4944,"c00442_x0715_y4210.tif",715,4210,43,43,5.000000e-01,5.170000e+02,1.450896e-01,6.697349e-03,1.642048e-01,8.342579e-04,2.355126e-03,-7.582705e-04,-1.239602e-04,3.092944e-01,5.448074e-04,6.135288e-05,4.983873e-06,-8.012411e-11,9.958868e-08,2.625672e-11,-3.006060e-08
"image_0168.png",1,3400,4944,"c00443_x0660_y4215.tif",660,4215,33,38,4.342105e-01,6.530000e+02,9.765196e-02,-3.002214e-02,2.090789e-01,-4.451678e-04,2.477953e-03,1.954996e-03,-7.489576e-03,3.067309e-01,1.602128e-02,2.625270e-04,2.739595e-05,2.220781e-09,3.453306e-06,-1.068376e-09,-1.575242e-07
"image_0168.png",1,3400,4944,"c00444_x0600_y4226.tif",600,4226,45,11,8.777778e-01,3.620000e+02,4.631846e-01,-3.924075e-03,1.584707e-02,7.039896e-03,-8.403720e-04,-6.103738e-04,-3.501434e-05,4.790317e-01,2.001725e-01,8.487565e-05,4.210506e-05,2.554771e-09,1.823793e-05,3.330755e-10,2.358548e-06
"image_0168.png",1,3400,4944,"c00445_x0858_y4226.tif",858,4226,48,11,8.854167e-01,4.140000e+02,4.248734e-01,1.051932e-02,1.695580e-02,2.740783e-02,4.739518e-03,-1.365117e-03,-1.241896e-04,4.418292e-01,1.668394e-01,1.198165e-03,6.995242e-04,6.842519e-07,2.730274e-04,-6.327575e-08,-4.211957e-05
"image_0168.png",1,3400,4944,"c00446_x1447_y4318.tif",1447,4318,17,34,2.500000e-01,3.390000e+02,3.237427e-02,1.806789e-02,3.238856e-01,-3.707212e-04,3.652762e-03,-7.014497e-03,-1.728384e-02,3.562599e-01,8.628465e-02,1.224981e-03,2.403476e-04,2.706307e-07,4.554062e-05,9.863654e-08,2.697432e-05
"image_0168.png",1,3400,4944,"c00447_x1800_y4318.tif",1800,4318,35,59,2.966102e-01,7.780000e+02,4.978416e-02,5.205705e-02,4.727685e-01,-7.681853e-04,6.540079e-03,-1.651266e-02,-1.836939e-02,5.225527e-01,1.897555e-01,3.821704e-03,4.385601e-04,2.484992e-06,-2.455937e-05,5.156648e-07,9.472785e-05
"image_0168.png",1,3400,4944,"c00448_x1940_y4318.tif",1940,4318,37,57,3.245614e-01,9.240000e+02,1.059422e-01,-2.520525e-02,3.609670e-01,-3.253826e-03,-1.145461e-02,-1.952345e-02,5.395609e-02,4.669092e-01,6.757883e-02,1.086032e-02,2.325180e-03,4.766069e-06,4.259641e-04,-9.270243e-06,-2.144277e-04
"image_0168.png",1,3400,4944,"c00449_x1448_y4319.tif",1448,4319,46,67,3.432836e-01,3.970000e+02,4.307231e-01,-6.317044e-01,9.445554e-01,-2.243901e-02,3.310166e-02,-4.769987e-02,6.697482e-02,1.375279e+00,1.860226e+00,1.560422e-02,1.493477e-02,-1.685460e-05,2.035478e-02,-2.973954e-07,-3.876552e-04
"image_0168.png",1,3400,4944,"c00450_x1989_y4332.tif",1989,4332,41,53,3.867925e-01,9.170000e+02,1.443116e-01,-6.230054e-02,1.848891e-01,1.295863e-02,9.359146e-03,-1.455057e-02,-3.304570e-04,3.292007e-01,1.717196e-02,4.011738e-03,8.405150e-05,4.068371e-08,6.786752e-06,4.872383e-08,4.337453e-06
"image_0168.png",1,3400,4944,"c00451_x1866_y4335.tif",1866,4335,43,42,5.116279e-01,4.750000e+02,1.646076e-01,6.847067e-03,1.732369e-01,-1.417746e-03,-4.689237e-04,1.103705e-03,4.542151e-03,3.378445e-01,2.619941e-04,5.775179e-05,1.668980e-05,2.529915e-10,1.072851e-07,-4.066789e-10,-1.239639e-07
"image_0168.png",1,3400,4944,"c00452_x1529_y4338.tif",1529,4338,43,42,5.116279e-01,5.090000e+02,1.490685e-01,3.553296e-03,1.641778e-01,-1.530620e-03,1.810976e-03,2.884679e-04,1.317784e-03,3.132463e-01,2.787943e-04,2.267534e-05,1.133208e-05,-8.488485e-11,6.935615e-08,1.035439e-10,-8.802189e-08
"image_0168.png",1,3400,4944,"c00453_x1192_y4340.tif",1192,4340,43,42,5.116279e-01,4.730000e+02,1.648941e-01,4.771903e-03,1.634545e-01,-9.732230e-04,-1.851131e-05,1.643218e-03,1.873820e-03,3.283486e-01,9.315696e-05,3.856635e-05,3.891063e-06,1.524865e-10,1.941739e-08,-1.018073e-11,-1.607324e-08
"image_0168.png",1,3400,4944,"c00454_x1241_y4341.tif",1241,4341,45,71,3.169014e-01,1.047000e+03,1.313289e-01,-9.415156e-02,2.857976e-01,1.965441e-02,1.253275e-02,-4.492786e-02,4.355073e-02,4.171265e-01,5.931865e-02,2.388653e-02,3.784103e-03,-2.060617e-06,9.210029e-04,9.322398e-06,1.705359e-05
"image_0168.png",1,3400,4944,"c00455_x1134_y4346.tif",1134,4346,40,37,5.375000e-01,6.180000e+02,2.066150e-01,-5.152969e-02,1.617763e-01,5.753180e-02,-3.269374e-02,-1.573733e-02,6.411493e-03,3.683913e-01,1.263174e-02,2.188999e-02,2.437535e-03,1.899921e-05,2.737623e-04,1.394604e-05,-5.163356e-06
"image_0168.png",1,3400,4944,"c00456_x1592_y4346.tif",1592,4346,37,56,3.303571e-01,8.750000e+02,1.229454e-01,-5.159929e-02,2.213559e-01,1.736787e-02,-8.403601e-04,-2.024221e-02,1.976154e-02,3.443014e-01,2.033457e-02,6.595268e-03,3.662728e-04,1.387933e-07,4.564409e-05,4.241269e-07,1.269466e-05
"image_0168.png",1,3400,4944,"c00457_x1473_y4354.tif",1473,4354,24,34,3.529412e-01,4.960000e+02,7.454642e-02,-3.922812e-03,2.358329e-01,-3.405475e-03,2.002899e-03,-3.475607e-03,-1.182706e-02,3.103793e-01,2.607487e-02,3.674136e-04,1.438635e-04,2.367551e-08,6.868893e-06,3.286509e-08,1.109597e-05
"image_0168.png",1,3400,4944,"c00458_x1079_y4355.tif",1079,4355,46,11,8.804348e-01,3.940000e+02,4.240227e-01,6.728351e-03,1.671717e-02,1.892058e-02,5.263657e-03,-1.010873e-03,-8.727125e-05,4.407399e-01,1.660789e-01,7.340618e-04,3.475527e-04,2.015804e-07,1.222277e-04,-3.795015e-08,-3.578242e-05
"image_0168.png",1,3400,4944,"c00459_x0991_y4614.tif",991,4614,2,6,1.666667e-01,6.000000e+00,2.314815e-02,6.944444e-02,4.861111e-01,-6.300128e-03,-1.890038e-02,-3.780077e-02,0.000000e+00,5.092593e-01,2.336248e-01,1.468590e-02,2.302113e-03,1.693108e-05,-5.034954e-04,1.327137e-05,4.961452e-04
"image_0168.png",1,3400,4944,"c00460_x0033_y4739.tif",33,4739,2,53,1.886792e-02,9.500000e+01,2.624289e-03,1.256743e-02,2.121984e+00,-1.417086e-05,-6.786269e-05,6.711352e-03,9.324160e-02,2.124608e+00,4.492317e+00,9.137955e-03,8.726198e-03,7.845203e-05,1.833520e-02,2.260291e-07,1.213945e-03
"image_0168.png",1,3400,4944,"c00461_x0033_y4804.tif",33,4804,3,32,4.687500e-02,5.100000e+01,6.030863e-03,-1.061432e-02,1.324302e+00,8.610483e-06,2.362253e-03,-4.773188e-02,-1.656915e-01,1.330333e+00,1.738290e+00,5.035977e-02,2.895394e-02,1.478305e-03,3.183345e-02,1.769679e-04,1.053438e-02
"image_0168.png",1,3400,4944,"c00462_x2455_y4838.tif",2455,4838,7,8,4.375000e-01,2.600000e+01,1.070209e-01,-7.743514e-02,1.366067e-01,-6.612508e-03,-8.160920e-03,2.485355e-02,-3.302134e-02,2.436277e-01,2.486012e-02,6.661991e-03,2.028714e-03,4.902791e-08,2.730121e-04,1.591941e-06,8.333782e-05
